Case_ID,Activity,Timestamp,Resource,Department,Incident_Type
INC_1537,Ticket Created,2026-04-26 15:00:00.000000,Alex,Tier 1,Software Bug
INC_1537,Escalated,2026-04-26 16:00:00.000000,Alex,Tier 1,Software Bug
INC_1537,Awaiting Info,2026-04-26 18:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1537,In Progress,2026-04-27 12:06:11.405468,Alex,Tier 1,Software Bug
INC_1537,Resolved,2026-04-27 16:39:47.549453,Grace,Tier 2 - Software,Software Bug
INC_1537,Closed,2026-04-27 18:39:47.549453,Alex,Tier 1,Software Bug
INC_1538,Ticket Created,2026-04-26 10:00:00.000000,Dani,Tier 1,Network Issue
INC_1538,Escalated,2026-04-26 11:40:28.506792,Dani,Tier 1,Network Issue
INC_1538,In Progress,2026-04-26 11:55:28.506792,David,Tier 2 - Network,Network Issue
INC_1538,Resolved,2026-04-26 22:38:45.645784,David,Tier 2 - Network,Network Issue
INC_1538,Closed,2026-04-26 23:38:45.645784,Dani,Tier 1,Network Issue
INC_1539,Ticket Created,2026-04-03 13:00:00.000000,Charlie,Tier 1,Network Issue
INC_1539,Escalated,2026-04-03 13:43:14.834389,Charlie,Tier 1,Network Issue
INC_1539,In Progress,2026-04-03 13:58:14.834389,Elena,Tier 2 - Network,Network Issue
INC_1539,Resolved,2026-04-04 07:51:10.295070,Elena,Tier 2 - Network,Network Issue
INC_1539,Closed,2026-04-04 08:51:10.295070,Charlie,Tier 1,Network Issue
INC_1540,Ticket Created,2026-04-01 10:00:00.000000,Brea,Tier 1,Software Bug
INC_1540,Escalated,2026-04-01 11:12:43.887597,Brea,Tier 1,Software Bug
INC_1540,In Progress,2026-04-01 11:27:43.887597,Grace,Tier 2 - Software,Software Bug
INC_1540,Resolved,2026-04-01 21:07:34.430102,Grace,Tier 2 - Software,Software Bug
INC_1540,Closed,2026-04-01 22:07:34.430102,Brea,Tier 1,Software Bug
INC_1541,Ticket Created,2026-04-13 10:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1541,Resolved,2026-04-13 11:04:00.000000,Alex,Tier 1,Hardware Failure
INC_1541,Closed,2026-04-13 11:14:00.000000,Alex,Tier 1,Hardware Failure
INC_1542,Ticket Created,2026-04-24 14:00:00.000000,Brea,Tier 1,Software Bug
INC_1542,Escalated,2026-04-24 15:39:04.372172,Brea,Tier 1,Software Bug
INC_1542,In Progress,2026-04-24 15:54:04.372172,Frank,Tier 2 - Software,Software Bug
INC_1542,Resolved,2026-04-24 21:35:40.441133,Frank,Tier 2 - Software,Software Bug
INC_1542,Closed,2026-04-24 22:35:40.441133,Brea,Tier 1,Software Bug
INC_1543,Ticket Created,2026-04-05 14:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1543,Escalated,2026-04-05 15:04:24.967455,Charlie,Tier 1,Hardware Failure
INC_1543,In Progress,2026-04-05 15:19:24.967455,Grace,Tier 2 - Software,Hardware Failure
INC_1543,Resolved,2026-04-05 18:55:25.232577,Grace,Tier 2 - Software,Hardware Failure
INC_1543,Closed,2026-04-05 19:55:25.232577,Charlie,Tier 1,Hardware Failure
INC_1544,Ticket Created,2026-04-05 16:00:00.000000,Brea,Tier 1,Hardware Failure
INC_1544,Escalated,2026-04-05 17:03:19.170468,Brea,Tier 1,Hardware Failure
INC_1544,In Progress,2026-04-05 17:18:19.170468,Frank,Tier 2 - Software,Hardware Failure
INC_1544,Resolved,2026-04-05 19:34:06.560880,Frank,Tier 2 - Software,Hardware Failure
INC_1544,Closed,2026-04-05 20:34:06.560880,Brea,Tier 1,Hardware Failure
INC_1545,Ticket Created,2026-04-19 09:00:00.000000,Alex,Tier 1,Software Bug
INC_1545,Escalated,2026-04-19 10:01:37.103709,Alex,Tier 1,Software Bug
INC_1545,In Progress,2026-04-19 10:16:37.103709,Grace,Tier 2 - Software,Software Bug
INC_1545,Resolved,2026-04-19 16:35:58.654627,Grace,Tier 2 - Software,Software Bug
INC_1545,Closed,2026-04-19 17:35:58.654627,Alex,Tier 1,Software Bug
INC_1546,Ticket Created,2026-04-27 10:00:00.000000,Dani,Tier 1,Password Reset
INC_1546,Resolved,2026-04-27 10:42:00.000000,Dani,Tier 1,Password Reset
INC_1546,Closed,2026-04-27 10:52:00.000000,Dani,Tier 1,Password Reset
INC_1547,Ticket Created,2026-04-16 13:00:00.000000,Dani,Tier 1,Password Reset
INC_1547,Resolved,2026-04-16 14:02:00.000000,Dani,Tier 1,Password Reset
INC_1547,Closed,2026-04-16 14:12:00.000000,Dani,Tier 1,Password Reset
INC_1548,Ticket Created,2026-04-20 14:00:00.000000,Charlie,Tier 1,Password Reset
INC_1548,Resolved,2026-04-20 14:47:00.000000,Charlie,Tier 1,Password Reset
INC_1548,Closed,2026-04-20 14:57:00.000000,Charlie,Tier 1,Password Reset
INC_1549,Ticket Created,2026-04-11 12:00:00.000000,Alex,Tier 1,Network Issue
INC_1549,Escalated,2026-04-11 12:30:04.834046,Alex,Tier 1,Network Issue
INC_1549,In Progress,2026-04-11 12:45:04.834046,Elena,Tier 2 - Network,Network Issue
INC_1549,Resolved,2026-04-11 23:48:47.864874,Elena,Tier 2 - Network,Network Issue
INC_1549,Closed,2026-04-12 00:48:47.864874,Alex,Tier 1,Network Issue
INC_1550,Ticket Created,2026-04-03 12:00:00.000000,Alex,Tier 1,Software Bug
INC_1550,Escalated,2026-04-03 13:00:00.000000,Alex,Tier 1,Software Bug
INC_1550,Awaiting Info,2026-04-03 15:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1550,In Progress,2026-04-04 13:52:56.121255,Alex,Tier 1,Software Bug
INC_1550,Resolved,2026-04-04 17:35:53.531898,Grace,Tier 2 - Software,Software Bug
INC_1550,Closed,2026-04-04 19:35:53.531898,Alex,Tier 1,Software Bug
INC_1551,Ticket Created,2026-04-10 15:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1551,Escalated,2026-04-10 16:07:53.523097,Dani,Tier 1,Hardware Failure
INC_1551,In Progress,2026-04-10 16:22:53.523097,Grace,Tier 2 - Software,Hardware Failure
INC_1551,Resolved,2026-04-10 21:13:04.959713,Grace,Tier 2 - Software,Hardware Failure
INC_1551,Closed,2026-04-10 22:13:04.959713,Dani,Tier 1,Hardware Failure
INC_1552,Ticket Created,2026-04-21 14:00:00.000000,Charlie,Tier 1,Password Reset
INC_1552,Resolved,2026-04-21 15:17:00.000000,Charlie,Tier 1,Password Reset
INC_1552,Closed,2026-04-21 15:27:00.000000,Charlie,Tier 1,Password Reset
INC_1553,Ticket Created,2026-04-08 11:00:00.000000,Brea,Tier 1,Software Bug
INC_1553,Escalated,2026-04-08 12:00:00.000000,Brea,Tier 1,Software Bug
INC_1553,Awaiting Info,2026-04-08 14:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1553,In Progress,2026-04-09 04:22:40.565002,Brea,Tier 1,Software Bug
INC_1553,Resolved,2026-04-09 09:54:44.561003,Frank,Tier 2 - Software,Software Bug
INC_1553,Closed,2026-04-09 11:54:44.561003,Brea,Tier 1,Software Bug
INC_1554,Ticket Created,2026-04-05 17:00:00.000000,Charlie,Tier 1,Password Reset
INC_1554,Resolved,2026-04-05 17:47:00.000000,Charlie,Tier 1,Password Reset
INC_1554,Closed,2026-04-05 17:57:00.000000,Charlie,Tier 1,Password Reset
INC_1555,Ticket Created,2026-04-09 14:00:00.000000,Brea,Tier 1,Network Issue
INC_1555,Escalated,2026-04-09 15:00:00.000000,Brea,Tier 1,Network Issue
INC_1555,Awaiting Info,2026-04-09 17:00:00.000000,Elena,Tier 2 - Network,Network Issue
INC_1555,In Progress,2026-04-10 16:58:03.870772,Brea,Tier 1,Network Issue
INC_1555,In Progress,2026-04-10 20:58:03.870772,Henry,Tier 3 - Management,Network Issue
INC_1555,Resolved,2026-04-11 01:58:26.382891,Elena,Tier 2 - Network,Network Issue
INC_1555,Closed,2026-04-11 03:58:26.382891,Brea,Tier 1,Network Issue
INC_1556,Ticket Created,2026-04-21 15:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1556,Resolved,2026-04-21 15:30:00.000000,Charlie,Tier 1,Hardware Failure
INC_1556,Closed,2026-04-21 15:40:00.000000,Charlie,Tier 1,Hardware Failure
INC_1557,Ticket Created,2026-04-07 11:00:00.000000,Dani,Tier 1,Software Bug
INC_1557,Escalated,2026-04-07 12:00:00.000000,Dani,Tier 1,Software Bug
INC_1557,Awaiting Info,2026-04-07 14:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1557,In Progress,2026-04-08 04:18:03.987803,Dani,Tier 1,Software Bug
INC_1557,Resolved,2026-04-08 06:56:48.433051,Frank,Tier 2 - Software,Software Bug
INC_1557,Closed,2026-04-08 08:56:48.433051,Dani,Tier 1,Software Bug
INC_1558,Ticket Created,2026-04-25 10:00:00.000000,Dani,Tier 1,Software Bug
INC_1558,Escalated,2026-04-25 11:04:07.229416,Dani,Tier 1,Software Bug
INC_1558,In Progress,2026-04-25 11:19:07.229416,Grace,Tier 2 - Software,Software Bug
INC_1558,Resolved,2026-04-25 23:55:38.270192,Grace,Tier 2 - Software,Software Bug
INC_1558,Closed,2026-04-26 00:55:38.270192,Dani,Tier 1,Software Bug
INC_1559,Ticket Created,2026-04-13 12:00:00.000000,Alex,Tier 1,Password Reset
INC_1559,Resolved,2026-04-13 12:22:00.000000,Alex,Tier 1,Password Reset
INC_1559,Closed,2026-04-13 12:32:00.000000,Alex,Tier 1,Password Reset
INC_1560,Ticket Created,2026-04-30 15:00:00.000000,Charlie,Tier 1,Software Bug
INC_1560,Escalated,2026-04-30 16:00:00.000000,Charlie,Tier 1,Software Bug
INC_1560,Awaiting Info,2026-04-30 18:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1560,In Progress,2026-05-01 04:30:01.665753,Charlie,Tier 1,Software Bug
INC_1560,Resolved,2026-05-01 08:12:02.951317,Frank,Tier 2 - Software,Software Bug
INC_1560,Closed,2026-05-01 10:12:02.951317,Charlie,Tier 1,Software Bug
INC_1561,Ticket Created,2026-04-07 15:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1561,Escalated,2026-04-07 16:20:45.775358,Dani,Tier 1,Hardware Failure
INC_1561,In Progress,2026-04-07 16:35:45.775358,Frank,Tier 2 - Software,Hardware Failure
INC_1561,Resolved,2026-04-07 17:45:11.227567,Frank,Tier 2 - Software,Hardware Failure
INC_1561,Closed,2026-04-07 18:45:11.227567,Dani,Tier 1,Hardware Failure
INC_1562,Ticket Created,2026-04-25 10:00:00.000000,Alex,Tier 1,Password Reset
INC_1562,Resolved,2026-04-25 10:43:00.000000,Alex,Tier 1,Password Reset
INC_1562,Closed,2026-04-25 10:53:00.000000,Alex,Tier 1,Password Reset
INC_1563,Ticket Created,2026-04-19 10:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1563,Escalated,2026-04-19 10:38:08.089371,Alex,Tier 1,Hardware Failure
INC_1563,In Progress,2026-04-19 10:53:08.089371,Grace,Tier 2 - Software,Hardware Failure
INC_1563,Resolved,2026-04-19 12:47:28.046666,Grace,Tier 2 - Software,Hardware Failure
INC_1563,Closed,2026-04-19 13:47:28.046666,Alex,Tier 1,Hardware Failure
INC_1564,Ticket Created,2026-04-15 15:00:00.000000,Alex,Tier 1,Software Bug
INC_1564,Escalated,2026-04-15 16:00:00.000000,Alex,Tier 1,Software Bug
INC_1564,Awaiting Info,2026-04-15 18:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1564,In Progress,2026-04-16 16:58:07.744818,Alex,Tier 1,Software Bug
INC_1564,Resolved,2026-04-16 21:50:22.146501,Frank,Tier 2 - Software,Software Bug
INC_1564,Closed,2026-04-16 23:50:22.146501,Alex,Tier 1,Software Bug
INC_1565,Ticket Created,2026-04-25 11:00:00.000000,Alex,Tier 1,Password Reset
INC_1565,Resolved,2026-04-25 12:03:00.000000,Alex,Tier 1,Password Reset
INC_1565,Closed,2026-04-25 12:13:00.000000,Alex,Tier 1,Password Reset
INC_1566,Ticket Created,2026-04-08 13:00:00.000000,Brea,Tier 1,Hardware Failure
INC_1566,Escalated,2026-04-08 14:37:42.338610,Brea,Tier 1,Hardware Failure
INC_1566,In Progress,2026-04-08 14:52:42.338610,Grace,Tier 2 - Software,Hardware Failure
INC_1566,Resolved,2026-04-08 19:49:20.546668,Grace,Tier 2 - Software,Hardware Failure
INC_1566,Closed,2026-04-08 20:49:20.546668,Brea,Tier 1,Hardware Failure
INC_1567,Ticket Created,2026-04-01 12:00:00.000000,Charlie,Tier 1,Software Bug
INC_1567,Escalated,2026-04-01 13:00:00.000000,Charlie,Tier 1,Software Bug
INC_1567,Awaiting Info,2026-04-01 15:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1567,In Progress,2026-04-02 05:45:09.906128,Charlie,Tier 1,Software Bug
INC_1567,Resolved,2026-04-02 11:06:45.471315,Frank,Tier 2 - Software,Software Bug
INC_1567,Closed,2026-04-02 13:06:45.471315,Charlie,Tier 1,Software Bug
INC_1568,Ticket Created,2026-04-19 15:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1568,Resolved,2026-04-19 15:23:00.000000,Dani,Tier 1,Hardware Failure
INC_1568,Closed,2026-04-19 15:33:00.000000,Dani,Tier 1,Hardware Failure
INC_1569,Ticket Created,2026-04-07 16:00:00.000000,Charlie,Tier 1,Software Bug
INC_1569,Escalated,2026-04-07 17:26:50.098975,Charlie,Tier 1,Software Bug
INC_1569,In Progress,2026-04-07 17:41:50.098975,Frank,Tier 2 - Software,Software Bug
INC_1569,Resolved,2026-04-08 10:44:07.173989,Frank,Tier 2 - Software,Software Bug
INC_1569,Closed,2026-04-08 11:44:07.173989,Charlie,Tier 1,Software Bug
INC_1570,Ticket Created,2026-04-19 10:00:00.000000,Brea,Tier 1,Network Issue
INC_1570,Escalated,2026-04-19 11:40:07.039505,Brea,Tier 1,Network Issue
INC_1570,In Progress,2026-04-19 11:55:07.039505,Elena,Tier 2 - Network,Network Issue
INC_1570,Resolved,2026-04-20 05:21:17.709929,Elena,Tier 2 - Network,Network Issue
INC_1570,Closed,2026-04-20 06:21:17.709929,Brea,Tier 1,Network Issue
INC_1571,Ticket Created,2026-04-17 12:00:00.000000,Brea,Tier 1,Software Bug
INC_1571,Escalated,2026-04-17 13:16:11.866720,Brea,Tier 1,Software Bug
INC_1571,In Progress,2026-04-17 13:31:11.866720,Frank,Tier 2 - Software,Software Bug
INC_1571,Resolved,2026-04-18 00:11:26.370599,Frank,Tier 2 - Software,Software Bug
INC_1571,Closed,2026-04-18 01:11:26.370599,Brea,Tier 1,Software Bug
INC_1572,Ticket Created,2026-04-02 14:00:00.000000,Alex,Tier 1,Password Reset
INC_1572,Resolved,2026-04-02 14:57:00.000000,Alex,Tier 1,Password Reset
INC_1572,Closed,2026-04-02 15:07:00.000000,Alex,Tier 1,Password Reset
INC_1573,Ticket Created,2026-05-01 15:00:00.000000,Brea,Tier 1,Password Reset
INC_1573,Resolved,2026-05-01 15:27:00.000000,Brea,Tier 1,Password Reset
INC_1573,Closed,2026-05-01 15:37:00.000000,Brea,Tier 1,Password Reset
INC_1574,Ticket Created,2026-04-23 17:00:00.000000,Dani,Tier 1,Network Issue
INC_1574,Escalated,2026-04-23 18:00:00.000000,Dani,Tier 1,Network Issue
INC_1574,Awaiting Info,2026-04-23 20:00:00.000000,Elena,Tier 2 - Network,Network Issue
INC_1574,In Progress,2026-04-24 13:57:06.713328,Dani,Tier 1,Network Issue
INC_1574,In Progress,2026-04-24 17:57:06.713328,Henry,Tier 3 - Management,Network Issue
INC_1574,Resolved,2026-04-24 23:03:34.086783,Elena,Tier 2 - Network,Network Issue
INC_1574,Closed,2026-04-25 01:03:34.086783,Dani,Tier 1,Network Issue
INC_1575,Ticket Created,2026-04-17 16:00:00.000000,Brea,Tier 1,Password Reset
INC_1575,Resolved,2026-04-17 16:43:00.000000,Brea,Tier 1,Password Reset
INC_1575,Closed,2026-04-17 16:53:00.000000,Brea,Tier 1,Password Reset
INC_1576,Ticket Created,2026-04-23 15:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1576,Resolved,2026-04-23 16:21:00.000000,Dani,Tier 1,Hardware Failure
INC_1576,Closed,2026-04-23 16:31:00.000000,Dani,Tier 1,Hardware Failure
INC_1577,Ticket Created,2026-04-20 10:00:00.000000,Dani,Tier 1,Network Issue
INC_1577,Escalated,2026-04-20 11:20:43.216939,Dani,Tier 1,Network Issue
INC_1577,In Progress,2026-04-20 11:35:43.216939,David,Tier 2 - Network,Network Issue
INC_1577,Resolved,2026-04-21 04:02:47.054801,David,Tier 2 - Network,Network Issue
INC_1577,Closed,2026-04-21 05:02:47.054801,Dani,Tier 1,Network Issue
INC_1578,Ticket Created,2026-04-21 15:00:00.000000,Alex,Tier 1,Software Bug
INC_1578,Escalated,2026-04-21 15:49:23.131417,Alex,Tier 1,Software Bug
INC_1578,In Progress,2026-04-21 16:04:23.131417,Frank,Tier 2 - Software,Software Bug
INC_1578,Resolved,2026-04-22 03:02:57.802990,Frank,Tier 2 - Software,Software Bug
INC_1578,Closed,2026-04-22 04:02:57.802990,Alex,Tier 1,Software Bug
INC_1579,Ticket Created,2026-04-10 11:00:00.000000,Dani,Tier 1,Software Bug
INC_1579,Resolved,2026-04-10 12:09:00.000000,Dani,Tier 1,Software Bug
INC_1579,Closed,2026-04-10 12:19:00.000000,Dani,Tier 1,Software Bug
INC_1580,Ticket Created,2026-04-09 11:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1580,Resolved,2026-04-09 12:05:00.000000,Charlie,Tier 1,Hardware Failure
INC_1580,Closed,2026-04-09 12:15:00.000000,Charlie,Tier 1,Hardware Failure
INC_1581,Ticket Created,2026-04-25 14:00:00.000000,Alex,Tier 1,Password Reset
INC_1581,Resolved,2026-04-25 15:22:00.000000,Alex,Tier 1,Password Reset
INC_1581,Closed,2026-04-25 15:32:00.000000,Alex,Tier 1,Password Reset
INC_1582,Ticket Created,2026-04-02 16:00:00.000000,Charlie,Tier 1,Password Reset
INC_1582,Resolved,2026-04-02 16:24:00.000000,Charlie,Tier 1,Password Reset
INC_1582,Closed,2026-04-02 16:34:00.000000,Charlie,Tier 1,Password Reset
INC_1583,Ticket Created,2026-04-13 17:00:00.000000,Charlie,Tier 1,Password Reset
INC_1583,Resolved,2026-04-13 18:16:00.000000,Charlie,Tier 1,Password Reset
INC_1583,Closed,2026-04-13 18:26:00.000000,Charlie,Tier 1,Password Reset
INC_1584,Ticket Created,2026-04-15 09:00:00.000000,Brea,Tier 1,Password Reset
INC_1584,Resolved,2026-04-15 10:10:00.000000,Brea,Tier 1,Password Reset
INC_1584,Closed,2026-04-15 10:20:00.000000,Brea,Tier 1,Password Reset
INC_1585,Ticket Created,2026-04-11 17:00:00.000000,Brea,Tier 1,Software Bug
INC_1585,Escalated,2026-04-11 18:01:56.054100,Brea,Tier 1,Software Bug
INC_1585,In Progress,2026-04-11 18:16:56.054100,Frank,Tier 2 - Software,Software Bug
INC_1585,Resolved,2026-04-12 07:04:08.006239,Frank,Tier 2 - Software,Software Bug
INC_1585,Closed,2026-04-12 08:04:08.006239,Brea,Tier 1,Software Bug
INC_1586,Ticket Created,2026-04-14 13:00:00.000000,Brea,Tier 1,Software Bug
INC_1586,Escalated,2026-04-14 14:00:00.000000,Brea,Tier 1,Software Bug
INC_1586,Awaiting Info,2026-04-14 16:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1586,In Progress,2026-04-15 13:29:34.537620,Brea,Tier 1,Software Bug
INC_1586,Resolved,2026-04-15 17:44:51.393848,Grace,Tier 2 - Software,Software Bug
INC_1586,Closed,2026-04-15 19:44:51.393848,Brea,Tier 1,Software Bug
INC_1587,Ticket Created,2026-04-23 14:00:00.000000,Dani,Tier 1,Network Issue
INC_1587,Escalated,2026-04-23 15:43:33.655336,Dani,Tier 1,Network Issue
INC_1587,In Progress,2026-04-23 15:58:33.655336,Elena,Tier 2 - Network,Network Issue
INC_1587,Resolved,2026-04-23 22:01:17.611979,Elena,Tier 2 - Network,Network Issue
INC_1587,Closed,2026-04-23 23:01:17.611979,Dani,Tier 1,Network Issue
INC_1588,Ticket Created,2026-04-24 10:00:00.000000,Alex,Tier 1,Password Reset
INC_1588,Resolved,2026-04-24 10:56:00.000000,Alex,Tier 1,Password Reset
INC_1588,Closed,2026-04-24 11:06:00.000000,Alex,Tier 1,Password Reset
INC_1589,Ticket Created,2026-04-02 13:00:00.000000,Dani,Tier 1,Software Bug
INC_1589,Escalated,2026-04-02 14:32:08.578407,Dani,Tier 1,Software Bug
INC_1589,In Progress,2026-04-02 14:47:08.578407,Frank,Tier 2 - Software,Software Bug
INC_1589,Resolved,2026-04-03 00:48:13.163793,Frank,Tier 2 - Software,Software Bug
INC_1589,Closed,2026-04-03 01:48:13.163793,Dani,Tier 1,Software Bug
INC_1590,Ticket Created,2026-04-04 17:00:00.000000,Dani,Tier 1,Password Reset
INC_1590,Resolved,2026-04-04 17:21:00.000000,Dani,Tier 1,Password Reset
INC_1590,Closed,2026-04-04 17:31:00.000000,Dani,Tier 1,Password Reset
INC_1591,Ticket Created,2026-04-24 16:00:00.000000,Charlie,Tier 1,Network Issue
INC_1591,Escalated,2026-04-24 16:38:53.371076,Charlie,Tier 1,Network Issue
INC_1591,In Progress,2026-04-24 16:53:53.371076,Elena,Tier 2 - Network,Network Issue
INC_1591,Resolved,2026-04-25 11:36:25.059674,Elena,Tier 2 - Network,Network Issue
INC_1591,Closed,2026-04-25 12:36:25.059674,Charlie,Tier 1,Network Issue
INC_1592,Ticket Created,2026-04-04 09:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1592,Escalated,2026-04-04 09:36:03.758661,Charlie,Tier 1,Hardware Failure
INC_1592,In Progress,2026-04-04 09:51:03.758661,Frank,Tier 2 - Software,Hardware Failure
INC_1592,Resolved,2026-04-04 13:07:06.751181,Frank,Tier 2 - Software,Hardware Failure
INC_1592,Closed,2026-04-04 14:07:06.751181,Charlie,Tier 1,Hardware Failure
INC_1593,Ticket Created,2026-04-13 14:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1593,Resolved,2026-04-13 14:30:00.000000,Dani,Tier 1,Hardware Failure
INC_1593,Closed,2026-04-13 14:40:00.000000,Dani,Tier 1,Hardware Failure
INC_1594,Ticket Created,2026-04-01 16:00:00.000000,Charlie,Tier 1,Software Bug
INC_1594,Escalated,2026-04-01 17:00:00.000000,Charlie,Tier 1,Software Bug
INC_1594,Awaiting Info,2026-04-01 19:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1594,In Progress,2026-04-02 17:01:54.574912,Charlie,Tier 1,Software Bug
INC_1594,Resolved,2026-04-02 22:22:33.944856,Frank,Tier 2 - Software,Software Bug
INC_1594,Closed,2026-04-03 00:22:33.944856,Charlie,Tier 1,Software Bug
INC_1595,Ticket Created,2026-04-29 10:00:00.000000,Dani,Tier 1,Network Issue
INC_1595,Resolved,2026-04-29 10:56:00.000000,Dani,Tier 1,Network Issue
INC_1595,Closed,2026-04-29 11:06:00.000000,Dani,Tier 1,Network Issue
INC_1596,Ticket Created,2026-04-04 17:00:00.000000,Dani,Tier 1,Software Bug
INC_1596,Resolved,2026-04-04 18:03:00.000000,Dani,Tier 1,Software Bug
INC_1596,Closed,2026-04-04 18:13:00.000000,Dani,Tier 1,Software Bug
INC_1597,Ticket Created,2026-04-03 11:00:00.000000,Dani,Tier 1,Network Issue
INC_1597,Escalated,2026-04-03 12:52:44.278187,Dani,Tier 1,Network Issue
INC_1597,In Progress,2026-04-03 13:07:44.278187,Elena,Tier 2 - Network,Network Issue
INC_1597,Resolved,2026-04-03 21:27:04.487047,Elena,Tier 2 - Network,Network Issue
INC_1597,Closed,2026-04-03 22:27:04.487047,Dani,Tier 1,Network Issue
INC_1598,Ticket Created,2026-05-01 16:00:00.000000,Brea,Tier 1,Hardware Failure
INC_1598,Escalated,2026-05-01 17:00:00.000000,Brea,Tier 1,Hardware Failure
INC_1598,Awaiting Info,2026-05-01 19:00:00.000000,Grace,Tier 2 - Software,Hardware Failure
INC_1598,In Progress,2026-05-02 13:45:08.230102,Brea,Tier 1,Hardware Failure
INC_1598,Resolved,2026-05-02 17:49:48.087400,Grace,Tier 2 - Software,Hardware Failure
INC_1598,Closed,2026-05-02 19:49:48.087400,Brea,Tier 1,Hardware Failure
INC_1599,Ticket Created,2026-04-22 13:00:00.000000,Brea,Tier 1,Password Reset
INC_1599,Resolved,2026-04-22 14:26:00.000000,Brea,Tier 1,Password Reset
INC_1599,Closed,2026-04-22 14:36:00.000000,Brea,Tier 1,Password Reset
INC_1600,Ticket Created,2026-04-05 17:00:00.000000,Charlie,Tier 1,Software Bug
INC_1600,Escalated,2026-04-05 18:00:00.000000,Charlie,Tier 1,Software Bug
INC_1600,Awaiting Info,2026-04-05 20:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1600,In Progress,2026-04-06 18:49:09.581973,Charlie,Tier 1,Software Bug
INC_1600,Resolved,2026-04-06 21:30:30.636813,Grace,Tier 2 - Software,Software Bug
INC_1600,Closed,2026-04-06 23:30:30.636813,Charlie,Tier 1,Software Bug
INC_1601,Ticket Created,2026-04-20 17:00:00.000000,Dani,Tier 1,Software Bug
INC_1601,Escalated,2026-04-20 18:06:17.728411,Dani,Tier 1,Software Bug
INC_1601,In Progress,2026-04-20 18:21:17.728411,Grace,Tier 2 - Software,Software Bug
INC_1601,Resolved,2026-04-21 12:42:14.475273,Grace,Tier 2 - Software,Software Bug
INC_1601,Closed,2026-04-21 13:42:14.475273,Dani,Tier 1,Software Bug
INC_1602,Ticket Created,2026-04-02 14:00:00.000000,Dani,Tier 1,Password Reset
INC_1602,Resolved,2026-04-02 14:40:00.000000,Dani,Tier 1,Password Reset
INC_1602,Closed,2026-04-02 14:50:00.000000,Dani,Tier 1,Password Reset
INC_1603,Ticket Created,2026-04-03 17:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1603,Escalated,2026-04-03 17:45:28.836054,Dani,Tier 1,Hardware Failure
INC_1603,In Progress,2026-04-03 18:00:28.836054,Frank,Tier 2 - Software,Hardware Failure
INC_1603,Resolved,2026-04-03 20:54:06.033718,Frank,Tier 2 - Software,Hardware Failure
INC_1603,Closed,2026-04-03 21:54:06.033718,Dani,Tier 1,Hardware Failure
INC_1604,Ticket Created,2026-04-30 17:00:00.000000,Brea,Tier 1,Password Reset
INC_1604,Resolved,2026-04-30 17:54:00.000000,Brea,Tier 1,Password Reset
INC_1604,Closed,2026-04-30 18:04:00.000000,Brea,Tier 1,Password Reset
INC_1605,Ticket Created,2026-04-12 11:00:00.000000,Charlie,Tier 1,Network Issue
INC_1605,Escalated,2026-04-12 12:37:40.662034,Charlie,Tier 1,Network Issue
INC_1605,In Progress,2026-04-12 12:52:40.662034,David,Tier 2 - Network,Network Issue
INC_1605,Resolved,2026-04-13 08:17:05.619949,David,Tier 2 - Network,Network Issue
INC_1605,Closed,2026-04-13 09:17:05.619949,Charlie,Tier 1,Network Issue
INC_1606,Ticket Created,2026-04-06 17:00:00.000000,Alex,Tier 1,Network Issue
INC_1606,Escalated,2026-04-06 18:00:00.000000,Alex,Tier 1,Network Issue
INC_1606,Awaiting Info,2026-04-06 20:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1606,In Progress,2026-04-07 06:52:07.272328,Alex,Tier 1,Network Issue
INC_1606,In Progress,2026-04-07 10:52:07.272328,Henry,Tier 3 - Management,Network Issue
INC_1606,Resolved,2026-04-07 15:28:13.284466,David,Tier 2 - Network,Network Issue
INC_1606,Closed,2026-04-07 17:28:13.284466,Alex,Tier 1,Network Issue
INC_1607,Ticket Created,2026-04-17 13:00:00.000000,Alex,Tier 1,Software Bug
