Date,station_registrar_code,station_ea_code,session_operator_id,station_number,station_release_version,machine_address,machine_district,machine_state,machine_pincode,machine_lat,machine_long,machine_version,pkt_source,Count_U_plus_N_plus_Z,Count_N,Count_Z,Count_U,DEMO_UPDATE,BIO_UPDATE,NON_MBU,IS_MBU,COUNT_6AM_TO_10PM,COUNT_10PM_TO_6AM
2026-07-14,221,0221,UP_CSC_LALT_NS895943,06259,3.3.4.2/210-1,"Block Office Madawra, Lalitpur",Lalitpur,Uttar Pradesh,284404,"24Â°22'42.7734"" N","78Â°47'40.63476"" E",3.3.4.2,ECMP,27,11,0,16,2,14,14,0,27,0
2026-07-14,124,0124,GJ_GOG_AMC_NS814479,11535,,"Amraiwadi Sub Zonal Office, Near National Handloom, Swastik Char Rasta, Amraiwadi",Ahmedabad,Gujarat,380026,23Â°0'31.552734 N,"72Â°37'42.91992"" E",3.3.4.2,UC,31,7,0,24,7,17,4,13,31,0
2026-07-14,221,2906,BH_CSC_UCL_NS518951,46193,,"At- Sarsawa Ghat,Call-8860549931",East Champaran,Bihar,845415,26Â°41'55.151399 N,"84Â°58'40.95702"" E",3.3.4.2,UC,3,0,0,3,3,0,0,0,3,0
2026-07-14,804,2730,DOPWB_NS881464,01447,,Raghunathganj Head Post Office,Murshidabad,West Bengal,742225,"24Â°27'54.65334"" N","88Â°3'39.84375"" E",3.3.4.2,UC,14,0,0,14,0,14,6,8,14,0
2026-07-14,804,2712,DOPBR_249476,82301,3.3.4.2/210-1,NEAR BHAGHAT SINGH CHOWK,Munger,Bihar,811201,"25Â°22'29.69238"" N",86Â°28'14.238299 E,3.3.4.2,ECMP,21,5,0,16,5,11,5,6,21,0
2026-07-14,840,0840,GJWCD_BNS_NS151887,20030,,centre timing 10 am to 06 pm At tharad Po tharad Ta Tharad DIst Banaskantha 385565 Gujarat date - 14-07-2026,Banaskantha,Gujarat,385565,"24Â°23'13.87206"" N","71Â°37'32.60742"" E",3.3.4.2,UC,10,0,0,10,8,2,0,2,10,0
2026-07-14,820,0515,MP_0515D_TK_NS322841,56330,3.3.4.2/210-1,TAHSEEL KARYALAY COLLACTORATE PARISHAR TIKAMGARH M.P,Tikamgarh,Madhya Pradesh,472001,"24Â°46'17.00682"" N","78Â°50'1.5528"" E",3.3.4.2,ECMP,13,2,0,11,1,10,8,2,13,0
2026-07-14,986,2084,Nehg_GovDmtri,49057,3.3.4.2/210-1,Revenue Deparment Nagar Palik Nigam Dhamtari,Dhamtari,Chhattisgarh,493773,"20Â°42'14.9121"" N","81Â°32'56.5137"" E",3.3.4.2,ECMP,22,4,0,18,6,12,11,1,22,0
2026-07-14,638,0638,HR_INDB_PA_NS836484,40749,,Amrit Handloom Building Sanjay Chowk G T Road Panipat-132103,Panipat,Haryana,132103,"29Â°23'2.8125"" N",76Â°58'19.247999 E,3.3.4.2,UC,20,6,0,14,6,8,5,3,20,0
2026-07-14,208,2193,TAC_SUP87320,21203,3.3.4.2/210-1,SubramanyaSwami Kovil Street Peraiyur Madurai -625703,Madurai,Tamil Nadu,625703,"9Â°44'31.92624"" N","77Â°47'23.64258"" E",3.3.4.2,ECMP,30,4,0,26,7,19,8,11,30,0
2026-07-14,867,0867,SE_VTL_WLU_024,20303,3.3.4.2/208-2,GOVT JUNIOR COLLEGE JANGAON,Jangoan,Telangana,506167,17Â°43'32.797799 N,"79Â°9'13.7988"" E",3.3.4.2,ECMP,7,1,0,6,4,2,0,2,7,0
2026-07-14,986,2084,2084_S_KWDSHRAKI,54181,3.3.4.2/208-2,GRAM PANCHAYAT BHAWAN LAKHANPUR KALAN,Kawardha,Chhattisgarh,491995,22Â°5'41.191404 N,81Â°21'13.300799 E,3.3.4.2,ECMP,1,0,0,1,1,0,0,0,1,0
2026-07-14,224,2971,IPPBBI_1236243,70175,4.7.0.1,surajgraha,Lakhisarai,Bihar,811106,"25Â° 15' 59.73""","86Â° 14' 36.33""",4.7.0.1,ECL,5,5,0,0,0,0,0,0,5,0
2026-07-14,221,0221,UP_CSC_HMR_NS685275,00919,3.3.4.2/210-1,Shubh Bharat Gas Agency Subhash Bazar Hamirpur 210301,Hamirpur,Uttar Pradesh,210301,"25Â°57'12.0996"" N","80Â°8'46.2012"" E",3.3.4.2,ECMP,9,1,0,8,2,6,3,3,9,0
2026-07-14,221,2906,BH_CSC_UCL_NS894712,26112,,"SBI CSP and CSC Aadhar Demographic Update Center Station Road Muraitha Jale Darbhanga Bihar, 9534642601",Darbhanga,Bihar,847304,"26Â°21'31.74318"" N","85Â°47'24.5508"" E",3.3.4.2,UC,35,0,0,35,35,0,0,0,35,0
2026-07-14,986,2084,2084_S_Gopichkwd,54109,3.3.4.2/208-2,mahli kunda pandariya kabeerdham,Kabeerdham,Chhattisgarh,491559,"22Â°10'32.08008"" N","81Â°27'53.0274"" E",3.3.4.2,ECMP,5,0,0,5,1,4,2,2,5,0
2026-07-14,221,2906,CSC_PBU_HS_NS585441,15522,,VPO JAJA TEHSIL DASUYA DISTT HOSHIARPUR PUNJAB 144212,Hoshiarpur,Punjab,144212,"31Â°40'29.0478"" N","75Â°39'27.56838"" E",3.3.4.2,UC,34,0,0,34,34,0,0,0,34,0
2026-07-14,804,2710,dop_ap_18156_444146,03121,3.3.4.2/210-1,MADANAPALLE HEAD POST OFFICE,Annamayya,Andhra Pradesh,517325,"13Â°33'21.35742"" N",78Â°30'4.599600 E,3.3.4.2,ECMP,6,1,0,5,4,1,1,0,6,0
2026-07-14,132,2003,ALP_175_ASA_S,48201,3.3.4.2/210-1,"Puthenveliyil building Ground floor ,Near GHSS Thirunalloor ",Alappuzha,Kerala,688541,"9Â°43'9.34938"" N",76Â°21'36.796859 E,3.3.4.2,ECMP,13,3,0,10,3,7,7,0,13,0
2026-07-14,127,2821,MH_MIT_TH_NS111075,42300,,"Aapale Sarkar Aadhar Seva Kendra, Dnyandeep Samaj Mandir, Subhash Nagar, Wadvali, Badllapur (W), Thane, Maharashtra, Pin-421503",Thane,Maharashtra,421503,"19Â°10'55.34178"" N","73Â°13'45.1758"" E",3.3.4.2,UC,17,0,0,17,8,9,6,3,17,0
2026-07-14,118,2795,UDLINS401855,18265,3.3.4.2/210-1,Nahorbari,Udalguri,Assam,784507,26Â°47'54.916979 N,92Â°17'16.640639 E,3.3.4.2,ECMP,21,3,0,18,13,5,2,3,21,0
2026-07-14,221,2906,UP_CSC_UCL_NS264506,44310,,Vill Silthari Post Siddhi kala Robertsganj Sonebhadra 231216,Sonbhadra,Uttar Pradesh,231216,"24Â°37'47.6952"" N",83Â°7'8.320319 E,3.3.4.2,UC,3,0,0,3,3,0,0,0,3,0
2026-07-14,845,0845,HP_Educ_NS832806,00160,3.3.4.2/210-1,GSSS NALAGARH,Solan,Himachal Pradesh,174101,31Â°2'37.016604 N,"76Â°43'8.7012"" E",3.3.4.2,ECMP,28,0,0,28,1,27,1,26,28,0
2026-07-14,221,2906,APCSCUCL_NS373902,09461,,2-35 Ramatheerdham Road Beside Zp High School Ranastalam village&mandal Srikakulam district Andhra Pradesh 532407,Srikakulam,Andhra Pradesh,532407,"18Â°12'5.0757"" N","83Â°41'15.11718"" E",3.3.4.2,UC,11,0,0,11,11,0,0,0,11,0
2026-07-14,127,2821,MH_MIT_YM_NS519182,45100,,"Aadhaar Seva Kendra -Grampanchayat Office Kupti, At.Kupti Post.Palshi Tq.Umarkhed District-Yavatmal ",Yavatmal,Maharashtra,445211,"19Â°36'6.1158"" N","77Â°41'14.7363"" E",3.3.4.2,UC,21,4,0,17,6,11,7,4,21,0
2026-07-14,804,2725,RJ_CPMG_Jh_NS806843,22204,3.3.4.2/208-2,BISSAU SUB POST OFFICE,Jhunjhunun,Rajasthan,331027,28Â°14'48.208020 N,75Â°4'24.257820 E,3.3.4.2,ECMP,18,2,0,16,7,9,5,4,18,0
2026-07-14,127,2821,MH_MIT_NB_NS856478,30209,,"Aadhar Seva Kendra,Panchayat Samiti Near Shahar Police Station Taluka Nandurbar District Nandurbar Pin Coad-425412",Nandurbar,Maharashtra,425412,"21Â°22'19.46778"" N",74Â°14'29.179679 E,3.3.4.2,UC,36,0,0,36,18,18,4,14,36,0
2026-07-14,103,0103,FCS_WCD_BLS_NS921869,91015,3.3.4.2/210-1,ANGANWADI CENTER RAM NAGAR,Jalandhar,Punjab,144008,"31Â°20'56.20608"" N",75Â°33'59.208960 E,3.3.4.2,ECMP,13,1,0,12,2,10,7,3,13,0
2026-07-14,132,2003,KTM090_ANJALI_S,35186,3.3.4.2/210-1,"First Floor, Kallukalam Complex, Nalukody P O,Changanacherry",Kottayam,Kerala,686548,9Â°25'34.614239 N,"76Â°33'43.3008"" E",3.3.4.2,ECMP,13,0,0,13,9,4,2,2,13,0
2026-07-14,132,2003,TVM085_SYAM_U,51317,,"Opposite to Post Office Thattathumala,Thattathumala PO",Thiruvananthapuram,Kerala,695614,"8Â°48'0.68484"" N",76Â°52'48.046800 E,3.3.4.2,UC,1,0,0,1,1,0,0,0,1,0
2026-07-14,224,2988,IPPBUP_1562958,28613,,Aung,Fatehpur,Uttar Pradesh,212665,"26Â° 9' 12.75""","80Â° 34' 2.26""",4.7.0.1,MOU,14,0,0,14,14,0,0,0,14,0
2026-07-14,224,2992,IPPBWB_1551106,76138,4.7.0.1,JOPLAI DUBRAJPUR BIRBHUM 731123,Birbhum,West Bengal,731123,"23Â° 43' 34.71""","87Â° 22' 33.58""",4.7.0.1,ECL,1,1,0,0,0,0,0,0,1,0
2026-07-14,224,2988,IPPBUP_1483917,22538,,bahiyari baghel,Kushinagar,Uttar Pradesh,274702,"26Â° 18' 6.14""","84Â° 1' 44.42""",4.7.0.1,MOU,11,0,0,11,11,0,0,0,11,0
2026-07-14,821,0821,AD_NOP_CHA1_05,82423,,Nadakacheri Thavarekere Ubrani Hobali ,Davangere,Karnataka,577213,"13Â°51'17.21922"" N","75Â°57'43.125"" E",3.3.4.2,UC,29,6,0,23,13,10,8,2,29,0
2026-07-14,804,2714,DL_IPO_CD_NO055607,80039,3.3.4.2/210-1,Indraprastha HO New Delhi,Central Delhi,Delhi,110002,"28Â°37'54.59472"" N","77Â°14'26.39646"" E",3.3.4.2,ECMP,28,1,0,27,19,8,1,7,28,0
2026-07-14,208,2192,ELCTPR_PREMKUMAR,40373,,"Tiruppur Collectorate Palladam Main Road, Karuppa Gaundanpalayam, Tiruppur-641604",Tiruppur,Tamil Nadu,641604,"11Â°4'58.64502"" N","77Â°20'29.79492"" E",3.3.4.2,UC,2,1,0,1,0,1,1,0,2,0
2026-07-14,854,0854,MH_WRAL_AH_NS918519,88082,,Mahila Balvikas Belpimpalgaon Anganwadi,Ahilyanagar,Maharashtra,413725,"19Â°21'38.84034"" N","75Â°12'30.49806"" E",3.3.4.2,UC,24,2,0,22,9,13,7,6,24,0
2026-07-14,224,2988,IPPBUP_1225206,74385,,kanti,Prayagraj,Uttar Pradesh,212107,"25Â° 14' 48.46""","81Â° 47' 35.85""",4.7.0.1,MOU,2,0,0,2,2,0,0,0,2,0
2026-07-14,957,0957,APHMFW_CSC_NS108516,19736,,"ground floor,near Ysr statue, masjid road",Guntur,Andhra Pradesh,522005,"16Â° 19' 16.63""","80Â° 24' 43.23""",4.7.0.1,MOU,6,0,0,6,6,0,0,0,6,0
2026-07-14,221,2906,UCSC_WB_NS443757,07845,,"VILL-VOLKA (NEAR SELTAX OFFICE),POST-PURBASALBARI,PS-KUMARGRAM,DIST-ALIPURDUAR,PIN-736207",Alipurduar,West Bengal,736207,"26Â°28'13.57908"" N","89Â°49'35.625"" E",3.3.4.2,UC,22,0,0,22,22,0,0,0,22,0
2026-07-14,840,0840,GJWCD_BVN_NS583383,14011,3.3.4.2/210-1,"10.00AM TO ICDS OFFICE PATHIKASHRAM ,NEAR BUS STATION PALITANA",Bhavnagar,Gujarat,364270,21Â°31'58.212900 N,"71Â°49'24.58008"" E",3.3.4.2,ECMP,29,5,0,24,3,21,13,8,29,0
2026-07-14,984,0984,JK-SMS-SST-001141,11536,,Near Sport Complex Rajouri ,Rajouri,Jammu and Kashmir,185131,"33Â°22'36.43068"" N","74Â°18'21.4746"" E",3.3.4.2,UC,6,0,0,6,3,3,2,1,6,0
2026-07-14,224,2992,IPPBWB_1446311,56025,,KAKATIA PATRASAYER BANKURA,Bankura,West Bengal,722206,"23Â° 16' 31.05""","87Â° 31' 28.54""",4.7.0.1,MOU,8,0,0,8,8,0,0,0,8,0
2026-07-14,648,0648,MH_BOBO_NS759467,19770,,"BANK OF BARODA CHITALE ROAD BRANCH,RUGVED BHAVAN,CHITALE ROAD",Ahilyanagar,Maharashtra,414001,19Â°5'47.438964 N,"74Â°43'59.9706"" E",3.3.4.2,UC,12,0,0,12,9,3,2,1,12,0
2026-07-14,867,0867,SED_VIR_NIZ_SUDH1006,20020,3.3.4.2/210-1,AUTO NAGAR NIZAMABAD,Nizamabad,Telangana,503001,"18Â°40'43.6158"" N",78Â°4'4.951169 E,3.3.4.2,ECMP,4,0,0,4,2,2,0,2,4,0
2026-07-14,821,0821,AD_NOP_SIR1_02,84603,3.3.4.2/210-1,Tahashildar Office Haliyal,Uttara Kannada,Karnataka,581329,15Â°19'47.307120 N,"74Â°46'3.8964"" E",3.3.4.2,ECMP,32,2,0,30,12,18,8,10,32,0
2026-07-14,221,0221,TG_CSC_AAB_NS841599,00829,3.3.4.2/210-1,M Gunnaji & son s tower hanuman nagar Beside Bajaj elctoncs,Adilabad,Telangana,504001,19Â°39'20.852040 N,"78Â°31'20.4492"" E",3.3.4.2,ECMP,33,5,0,28,8,20,16,4,33,0
2026-07-14,854,0854,MH_WRAL_PL_NS469237,76011,,"ANGANWADI KENDRA KASA,NEAR ZP SCHOOL KASA",Palghar,Maharashtra,401607,"19Â°54'34.99512"" N",72Â°57'16.406280 E,3.3.4.2,UC,34,2,0,32,20,12,7,5,34,0
2026-07-14,648,0648,TL_BOBO_NS822921,18074,3.3.4.2/208-2,"23-142/1,MADHURA NAGAR,SHAMSHABAD,DIST.RANGAREDDY,HYDERABAD,501218",K.v. Rangareddy,Telangana,501218,17Â°15'41.682120 N,78Â°23'12.011700 E,3.3.4.2,ECMP,28,3,0,25,12,13,9,4,28,0
2026-07-14,132,2003,MLP_035_SUHAIL_S,70253,3.3.4.2/210-1,FIRST FLOOR KORAMBAYIL COOPERATE MALL NEAR OLD BUS STAND MANJERI PO,Malappuram,Kerala,676121,11Â°7'10.795895 N,"76Â°7'11.57226"" E",3.3.4.2,ECMP,10,1,0,9,6,3,2,1,10,0
2026-07-14,224,2971,IPPBBI_1653956,56066,,LALGARH POST OFFICE NAYATOLA BETTIAH,West Champaran,Bihar,845438,"26Â° 49' 44.95""","84Â° 33' 53.57""",4.7.0.1,MOU,1,0,0,1,1,0,0,0,1,0
2026-07-14,820,0515,MP_0515L_Ra_NS462181,18835,3.3.4.2/210-1,lok seva kendra badi ,Raisen,Madhya Pradesh,464665,23Â°1'57.773436 N,"78Â°4'20.09766"" E",3.3.4.2,ECMP,34,5,0,29,10,19,11,8,34,0
2026-07-14,208,2192,ELCTPR_SURESHKUMAR,41475,,"Old Municipality Office,Kovai Road,Vellakovil",Tiruppur,Tamil Nadu,638111,"10Â°56'57.6636"" N","77Â°42'6.41604"" E",3.3.4.2,UC,21,4,0,17,10,7,3,4,21,0
2026-07-14,221,0221,UP_CSC_AMR_NS840089,05570,3.3.4.2/208-2,GAJRAULA CHANDPUR ROAD DHANAURA,Amroha,Uttar Pradesh,244231,"28Â°57'1.8018"" N","78Â°15'29.00388"" E",3.3.4.2,ECMP,18,0,0,18,6,12,4,8,18,0
2026-07-14,804,2728,UP.DOP_BUD_NS923158,16289,3.3.4.2/210-1,Kakrala,Budaun,Uttar Pradesh,243637,"27Â°53'37.3242"" N","79Â°11'42.91992"" E",3.3.4.2,ECMP,28,9,0,19,4,15,4,11,28,0
2026-07-14,804,2721,MP_IP_BP_NS440787,27027,3.3.4.2/210-1,SHIKSHA MANDAL SO BHOPAL,Bhopal,Madhya Pradesh,462011,"23Â°13'55.44432"" N",77Â°25'51.943380 E,3.3.4.2,ECMP,2,0,0,2,2,0,0,0,2,0
2026-07-14,108,2898,DOC_RJ_BA_NS199566,04308,,near bank of bank chhabra,Baran,Rajasthan,325220,"24Â° 40' 23.96""","76Â° 50' 54.27""",4.7.0.1,MOU,17,0,0,17,17,0,0,0,17,0
2026-07-14,804,2726,DOPTN_PT_NS875067,12389,3.3.4.2/208-2,"PATTUKKOTTAI ROAD,PERAVURANI",Thanjavur,Tamil Nadu,614804,"10Â°17'24.64968"" N","79Â°12'14.50194"" E",3.3.4.2,ECMP,15,1,0,14,7,7,5,2,15,0
2026-07-14,224,2988,IPPBUP_1587344,46885,,bo barwar,Kheri,Uttar Pradesh,261505,"27Â° 45' 46.4""","80Â° 25' 43.03""",4.7.0.1,MOU,1,0,0,1,1,0,0,0,1,0
2026-07-14,656,0656,AP_UBIO_NS843278,01545,,Roy Nagar Gannavaram Krishna521101,Krishna,Andhra Pradesh,521101,"16Â°32'2.52684"" N","80Â°47'34.8048"" E",3.3.4.2,UC,14,1,0,13,2,11,7,4,14,0
2026-07-14,224,2988,IPPBUP_1383009,67554,,Siswa,Shahjahanpur,Uttar Pradesh,242306,"27Â° 43' 40.47""","79Â° 47' 17.06""",4.7.0.1,MOU,4,0,0,4,4,0,0,0,4,0
2026-07-14,648,0648,UP_BOBO_NS814604,03177,3.3.4.2/208-2,"BANK OF BARODA,KASHYA BRANCH_SAPHA ROAD NEAR MAHATMA GAUTAM BUDHA PARK KASIA, PO_KAISA, DIST_KUSHINAGAR, STATE_UTTAR PRADESH PIN_274402 ",Kushinagar,Uttar Pradesh,274402,"26Â°45'7.9248"" N","83Â°54'55.4883"" E",3.3.4.2,ECMP,37,2,0,35,10,25,9,16,37,0
2026-07-14,224,2972,IPPBCH_1566084,54138,,Aadhar Center Amra,Koriya,Chhattisgarh,497339,"23Â° 26' 1.21""","82Â° 24' 22.83""",4.7.0.1,MOU,4,0,0,4,4,0,0,0,4,0
2026-07-14,001,0014,BLS015_005,03303,,"Nawkar, Survey No. 502/1, Beside HP Petrol Pump ",Daman,Dadra and Nagar Haveli and Daman and Diu,396215,"20Â°24'10.9863"" N",72Â°53'16.523400 E,3.3.4.2,UC,8,8,0,0,0,0,0,0,8,0
2026-07-14,804,2724,Sheikh-1992,10007,3.3.4.2/210-1,OLD TOWN,Khorda,Odisha,751002,20Â°14'7.529279 N,85Â°50'2.285160 E,3.3.4.2,ECMP,5,0,0,5,3,2,0,2,5,0
2026-07-14,989,0989,ICDSRMS_TCY_NS192040,11113,,"ANGARAI ANGANWADI, MAIN ROAD, ANGARAI, LALGUDI-621703",Tiruchirappalli,Tamil Nadu,621703,"10Â° 52' 37.04""","78Â° 48' 58.83""",4.7.0.1,MOU,2,0,0,2,2,0,0,0,2,0
2026-07-14,224,2992,IPPBWB_1390620,65636,4.7.0.1,HOWRAH,Howrah,West Bengal,711112,"22Â° 36' 37.68""","88Â° 14' 27.95""",4.7.0.1,ECL,2,2,0,0,0,0,0,0,2,0
2026-07-14,818,2081,S_ESD_RR_70738_2,70738,,"Ground Floor,MRO office chevella Village",K.v. Rangareddy,Telangana,501503,"17Â°18'42.627"" N","78Â°8'3.69138"" E",3.3.4.2,UC,4,0,0,4,3,1,1,0,4,0
2026-07-14,229,0229,GJ_FPBE_NS808686,24052,,"304, 3rd Floor, Regent Square, Above D-Mart Store, Near Mahalakshmi Temple, Adajan, GJ-395009",Surat,Gujarat,395009,"21Â°11'42.48048"" N",72Â°47'33.369119 E,3.3.4.2,UC,28,5,0,23,19,4,0,4,28,0
2026-07-14,854,0854,MH_WITI_BI_NS613119,23031,,ANGANWADI NO 1 SADOLA ROAD HANUMAN MANDIR SAMOR KESAPURI CAMP,Beed,Maharashtra,431142,19Â°10'36.181619 N,"76Â°11'27.59766"" E",3.3.4.2,UC,6,0,0,6,1,5,5,0,6,0
2026-07-14,804,2722,MH_DOP_NS836238,43406,3.3.4.2/208-2,NAGAMASJID PONDA GOA,North Goa,Goa,403401,15Â°24'28.520519 N,74Â°0'24.287109 E,3.3.4.2,ECMP,46,7,0,39,5,34,0,34,46,0
2026-07-14,108,0516,DOW_RJ_Ba_NS857115,16507,,BHARAT NIRMAN RAJEEV GANDHI SEVA KENDRA BACHHDAU,Barmer,Rajasthan,344708,"25Â°24'52.13376"" N",71Â°20'54.140640 E,3.3.4.2,UC,29,11,0,18,7,11,1,10,29,0
2026-07-14,224,2988,IPPBUP_1580503,03506,,Chakiya,Ambedkar Nagar,Uttar Pradesh,224125,"26Â° 18' 38.97""","82Â° 50' 58.01""",4.7.0.1,MOU,5,0,0,5,5,0,0,0,5,0
2026-07-14,818,2081,S_ESD_KB_72004_1,72004,,GRAMPANCHAYATH KOUTHALA,Komaram Bheem,Telangana,504299,"19Â°31'30.14646"" N","79Â°43'35.74218"" E",3.3.4.2,UC,6,0,0,6,6,0,0,0,6,0
2026-07-14,208,2192,ELCCBE_BHUVANESHWARIK,41020,3.3.4.2/210-1,Karamadai  Municipality,Coimbatore,Tamil Nadu,641104,"11Â°14'22.81494"" N",76Â°57'34.921800 E,3.3.4.2,ECMP,30,1,0,29,3,26,17,9,30,0
2026-07-14,243,4063,FK1_BEG_0007,90056,,Somavar pete Bailhongal,Belagavi,Karnataka,591102,"15Â°49'14.24562"" N","74Â°51'22.11912"" E",3.3.4.2,UC,8,0,0,8,8,0,0,0,8,0
2026-07-14,804,2720,dop_pkd_AkshayaC,78317,3.3.4.2/210-1,KODUVAYUR POST OFFICE,Palakkad,Kerala,678501,"10Â°41'7.03128"" N","76Â°39'25.83984"" E",3.3.4.2,ECMP,14,4,0,10,4,6,4,2,14,0
2026-07-14,804,2715,GJ_DOP_GDN_NS756002,14100,3.3.4.2/210-1,"Near Ambaji temple, At Nardipur , PO Nardipur, Ta Kalol Dist Gandhinagar 382735.",Gandhinagar,Gujarat,382735,"23Â°20'1.9482"" N",72Â°34'37.119119 E,3.3.4.2,ECMP,23,3,0,20,0,20,10,10,23,0
2026-07-14,103,2309,014_GIN_NS513734,21084,3.3.4.2/210-1,"PSK Mukandpur, Near DAV School",Shaheed Bhagat Singh Nagar,Punjab,144507,"31Â°7'24.00879"" N","75Â°56'22.5294"" E",3.3.4.2,ECMP,25,1,0,24,14,10,7,3,25,0
2026-07-14,804,2730,DOPWB_NS841073,02544,3.3.4.2/208-2,Buroshibtala post office ,Hooghly,West Bengal,712105,"22Â°52'27.11424"" N",88Â°23'3.984360 E,3.3.4.2,ECMP,4,1,0,3,0,3,1,2,4,0
2026-07-14,820,0515,MP_0515D_TK_NS792835,56425,,Tahsil Office Baldeogarh ,Tikamgarh,Madhya Pradesh,472111,"24Â°45'33.01758"" N","79Â°4'44.73633"" E",3.3.4.2,UC,8,0,0,8,8,0,0,0,8,0
2026-07-14,224,2992,IPPBWB_1391499,76261,,Aadhaar mobile update and child enrollment Benuria BO,Birbhum,West Bengal,731236,"23Â° 37' 49.72""","87Â° 36' 27.25""",4.7.0.1,MOU,2,0,0,2,2,0,0,0,2,0
2026-07-14,221,0221,CT_CSC_BIJA_NS767713,00111,3.3.4.2/215-1,CSC AADHAR SEWA KENDRA COLLECTORATE OFFICE BIJAPUR,Bijapur,Chhattisgarh,494444,"18Â°48'11.73342"" N","80Â°48'23.73048"" E",3.3.4.2,ECMP,3,3,0,0,0,0,0,0,3,0
2026-07-14,656,0656,BR_UBIB_NS881957,16314,,UNION BANK OF INDIA NEAR PETROL PUMP ANISHA BAD PATNA BYE PASS ROAD NEAR DURGA TEMPLE FIRST FLOOR,Patna,Bihar,800002,"25Â°34'58.2276"" N","85Â°4'45.11718"" E",3.3.4.2,UC,40,11,0,29,17,12,6,6,40,0
2026-07-14,804,0804,UIDN1071771,57312,3.3.4.2/208-2,B M road hirisave hobli hirisave,Hassan,Karnataka,573124,"12Â°57'9.1113"" N","76Â°34'38.3202"" E",3.3.4.2,ECMP,13,1,0,12,4,8,2,6,13,0
2026-07-14,172,0172,CELC_VIJ_NS637961,00017,,NEAR GOVT HOSPITAL SIRAJ NET CAFE CHADCHAN,Vijayapura,Karnataka,586205,"17Â° 11' 15.34""","75Â° 42' 36.94""",4.7.0.1,MOU,10,0,0,10,10,0,0,0,10,0
2026-07-14,638,0638,UK_INDB_Na_NS816941,50827,,"Upper Ground Floor, Gurunanak Tower, Block-D, Property No-1158/3/1, Durga City Centre, Bhotia Parao",Nainital,Uttarakhand,263139,"29Â°13'43.24218"" N",79Â°31'49.306619 E,3.3.4.2,UC,9,1,0,8,4,4,2,2,9,0
2026-07-14,132,2003,PKD_242_PARVATHI_S,68497,3.3.4.2/210-1,GROUND FLOOR NUMBER 354/3 AKSHAYA  PANAMANNA SOUTH,Palakkad,Kerala,679501,10Â°47'37.265640 N,"76Â°21'34.36524"" E",3.3.4.2,ECMP,2,0,0,2,0,2,1,1,2,0
2026-07-14,649,0649,JH_BOIO_NS917644,47310,,"VILL-BATBINOR,PO-BATBINOR,PS-SIYALJORI BOKARO JHARKHAND 827013",Bokaro,Jharkhand,827013,"23Â°40'29.9706"" N","86Â°18'22.91016"" E",3.3.4.2,UC,33,6,0,27,11,16,11,5,33,0
2026-07-14,221,2906,GJCSCBC_BHA_NO124966,17540,,"3Star Enterprised, 112 1st Floor Rustam Plaza Opp ITI, Station road, Ankleshwar",Bharuch,Gujarat,393001,"21Â°37'38.8476"" N","72Â°59'54.99024"" E",3.3.4.2,UC,2,0,0,2,2,0,0,0,2,0
2026-07-14,218,2658,ngh001,58012,3.3.4.2/208-2,"DC Office, Jonglapara,Resubelpara-794108",North Garo Hills,Meghalaya,794108,25Â°52'27.846600 N,90Â°35'54.140640 E,3.3.4.2,ECMP,6,1,0,5,4,1,1,0,6,0
2026-07-14,871,0871,UPEDU_GDA_NS430511,27115,3.3.4.2/210-1,MALTHUA SHAHJOT DARJIKUWAN GONDA,Gonda,Uttar Pradesh,271123,"27Â°4'0.4248"" N","82Â°2'38.02734"" E",3.3.4.2,ECMP,3,0,0,3,0,3,2,1,3,0
2026-07-14,804,2721,MP_IP_IN_NS368916,40104,3.3.4.2/208-2,near collector office,Indore,Madhya Pradesh,452007,22Â°42'30.205080 N,"75Â°51'11.54298"" E",3.3.4.2,ECMP,1,0,0,1,0,1,1,0,1,0
2026-07-14,815,0815,WSSCBSA_NS863982,10358,,Sonua,West Singhbhum,Jharkhand,833105,22Â°34'36.635760 N,"85Â°27'41.6016"" E",3.3.4.2,UC,11,10,0,1,1,0,0,0,11,0
2026-07-14,118,2802,HKDIN345557,61121,,"LALA MUNICIPAL BOARD,LALA ",Hailakandi,Assam,788163,"24Â°33'35.81544"" N","92Â°36'26.25"" E",3.3.4.2,UC,4,0,0,4,1,3,0,3,4,0
2026-07-14,804,2725,RJ_CPMG_BH_NS913158,74162,3.3.4.2/208-2,HEAD POST OFFICE BHARATPUR,Bharatpur,Rajasthan,321001,"27Â°13'24.2871"" N","77Â°29'30.87888"" E",3.3.4.2,ECMP,23,1,0,22,12,10,3,7,23,0
2026-07-14,001,0014,BLS058_004,08204,3.3.4.2/210-1,C1/C2 AVANTICA ENCLAV MODINAGAR ROAD,Hapur,Uttar Pradesh,245101,28Â°44'14.882819 N,"77Â°45'31.5528"" E",3.3.4.2,ECMP,18,0,0,18,0,18,12,6,18,0
2026-07-14,221,2906,UCSC_WB_NS784799,23226,,ASLAM STUDIO CSC BUROPIRTALA NEAR  MARGRAM 1 No GRAM PANCHAYAT OFFICE,Birbhum,West Bengal,731224,"24Â°8'57.8613"" N","87Â°50'31.93362"" E",3.3.4.2,UC,8,0,0,8,8,0,0,0,8,0
